Price,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean_30,Rolling_STD_30
Ticker,SPY,SPY,SPY,SPY,SPY,,,
Date,,,,,,,,
2017-07-19,214.66552734375,214.6742138332142,213.81377395088398,213.82247370216416,51034300,0.0054140184743840525,211.29466807047527,0.004586441120475363
2017-07-20,214.7611083984375,215.03922191099483,214.21355460002698,214.91754476266078,47135200,0.0004452557234979615,211.4285858154297,0.004581322165962238
2017-07-21,214.5699462890625,214.5960190221116,213.9615471530706,214.18752852191926,82340800,-0.0008901151181448519,211.55267079671225,0.004589801957620327
2017-07-24,214.51776123046875,214.65681136046095,214.04842559857326,214.4916752404168,46622300,-0.00024320767887708872,211.68568369547526,0.004575459151883124
2017-07-25,215.0392303466797,215.36950258874876,214.81326227999904,215.26519841336034,54915600,0.002430890166016164,211.83751881917317,0.004584047443385973
2017-07-26,215.04786682128906,215.36075275105551,214.78713959799367,215.3259935418868,47575400,4.0162321058634376e-05,211.95533396402996,0.0045170993441997955
2017-07-27,214.84799194335938,215.54329554910623,213.52691641862165,215.50853633663485,70766600,-0.0009294436670501671,212.07542470296224,0.0045127932414100215
2017-07-28,214.5959930419922,214.72635669145512,213.91807554115323,214.37001170050198,50088400,-0.0011729171824590434,212.20066528320314,0.00450052007313411
2017-07-31,214.47430419921875,215.09137645548512,214.26570910962465,214.9957720304814,65838700,-0.0005670601815459531,212.3203160603841,0.004505090942449952
2017-08-01,214.95237731933594,215.108813727283,214.43089610254248,215.07405450167863,55050400,0.0022290461409919526,212.3973810831706,0.00427495647212893
2017-08-02,215.05662536621094,215.1956887645296,214.1266538094975,215.08269809566875,47211200,0.0004849820605619115,212.52572224934895,0.004058428684526892
2017-08-03,214.6394500732422,214.96970906950318,214.36132327447956,214.94363633984614,40856000,-0.0019398392970146894,212.64189656575522,0.0040824573723828965
2017-08-04,215.03057861328125,215.36083764691514,214.6481608526152,215.12618305344776,60191800,0.001822258396141141,212.7742940266927,0.00408424420484723
2017-08-07,215.43038940429688,215.43038940429688,214.99582613797162,215.1001303399262,31995000,0.00185932063055394,212.9116185506185,0.004089217221394374
2017-08-08,214.90016174316406,216.3342280791,214.52644380404467,215.11744331571666,61719400,-0.002461248213861511,213.0266337076823,0.004128524133213381
2017-08-09,214.89151000976562,214.94365547372158,213.85724743524958,214.21359245470444,62632600,-4.02593154340547e-05,213.1981424967448,0.0037986898878583065
2017-08-10,211.8582000732422,214.18746521106263,211.80605462255747,214.05708832253737,120479500,-0.014115541076451077,213.20596313476562,0.004384444616145029
2017-08-11,212.1710968017578,212.7621095503957,211.84952433168104,212.08419213347946,74869900,0.0014769158258092219,213.2862101236979,0.004059704856630007
2017-08-14,214.27435302734375,214.491634562655,213.41392663507116,213.4486858455235,73291900,0.009913019526647027,213.42353057861328,0.004411329073904353
2017-08-15,214.24835205078125,214.67422877685988,213.94416575656814,214.65684253490522,55242700,-0.00012134432420474184,213.54810638427733,0.004409046553700899
2017-08-16,214.6220703125,215.16962417546023,214.19619361221802,214.76982020562247,56715500,0.001744322689726685,213.66891581217448,0.004402641729542991
2017-08-17,211.2759246826172,214.32656670840692,211.2759246826172,214.013680686834,128490400,-0.015590873878956968,213.74250081380208,0.005009061199007688
2017-08-18,210.94564819335938,212.2319513923749,210.50238529682153,211.110771048936,136748000,-0.0015632471601010334,213.75988362630207,0.004883799772128483
2017-08-21,211.11077880859375,211.37151935817374,210.18082053799722,210.88481073859253,65469700,0.0007828111963845696,213.77523752848307,0.0048820740838450396
2017-08-22,213.31837463378906,213.47481101197403,211.67572635376834,211.6931125941719,63140100,0.010457049316259015,213.86939290364583,0.005232299144963286
2017-08-23,212.55352783203125,212.97940449734378,212.20588261344366,212.35363249443412,50203800,-0.0035854707925224716,213.8853266398112,0.005107028419384431
2017-08-24,212.0581512451172,213.09240050234038,211.8495561386653,212.93596411886358,50741700,-0.0023305968711351266,213.87286987304688,0.005116390917963567
2017-08-25,212.55352783203125,213.46611310809237,212.40577795104076,212.84902759401217,64445900,0.0023360412415434073,213.84389953613282,0.005059833659502575
2017-08-28,212.5622100830078,213.10975059411498,212.14501994087084,213.08367786795816,40565600,4.0847362380302954e-05,213.8160873413086,0.005059922769682236
2017-08-29,212.8055877685547,213.0663150587926,211.1368535401398,211.24984420711982,51135700,0.0011449715612752431,213.79262084960936,0.005063885188824184
2017-08-30,213.8137969970703,214.08323734129397,212.6057117405338,212.78823413348303,62030800,0.00473770091794834,213.76422983805338,0.0050399505895862215
2017-08-31,215.10006713867188,215.34342143536554,213.84852317749608,214.430836191857,103803900,0.006015842568004137,213.77552846272786,0.005162626615534695
2017-09-01,215.40426635742188,215.8301430332035,215.25651647279935,215.47379805521166,62007000,0.001414221867973131,213.80333913167317,0.005165060143832998
2017-09-05,213.8572235107422,215.12615379291992,212.89249275003215,214.90017245863578,91398800,-0.007182043665340698,213.78132120768228,0.005335470716874139
2017-09-06,214.58729553222656,214.91756779673688,214.00498245551665,214.5351500718967,57916900,0.003413829140298752,213.7662567138672,0.005354462886538638
2017-09-07,214.56117248535156,214.90883090904782,214.15268212614149,214.8914446724098,58034700,-0.00012173622306110854,213.75003356933593,0.005354443984244724
2017-09-08,214.30918884277344,214.769824772838,214.06583451224182,214.274416360231,63832800,-0.001174413989536327,213.73207346598306,0.005355999651758542
2017-09-11,216.59498596191406,216.67320415146062,215.56072347185696,215.57809645054567,71364800,0.010665884797023795,213.7987065633138,0.005697189035631368
2017-09-12,217.32504272460938,217.3598019428115,216.77748888976458,216.960011255318,56896000,0.0033706078626569713,213.89373118082682,0.005721240670045168
2017-09-13,217.42930603027344,217.46407850587528,216.92521122855646,217.03820188154188,59228000,0.00047975743778505553,213.9762954711914,0.0057114539408074615
2017-09-14,217.3597869873047,217.55969557911206,216.93392360000743,217.10774620268882,95446300,-0.00031973170607957346,214.05306752522787,0.0057129198121535245
2017-09-15,217.65245056152344,217.73978653879072,217.1109221885151,217.21573069228893,95432400,0.001346447649195781,214.15350087483725,0.005698571714402482
2017-09-18,218.11532592773438,218.46469641738005,217.7310103925462,218.01924704393736,46235200,0.0021266719718375793,214.256325785319,0.005701313637592024
2017-09-19,218.33367919921875,218.42102848279805,218.01051083970842,218.35988131876667,47108100,0.0010010909162647685,214.3531021118164,0.0056963602777114685
2017-09-20,218.4123077392578,218.525859153917,217.41658711242658,218.42105066508134,59574100,0.0003601301472473395,214.47017364501954,0.005669660523182415
2017-09-21,217.8271026611328,218.34242882969582,217.65241740557613,218.25509286573282,48211400,-0.002679359438038764,214.56802673339843,0.005699627446911204
2017-09-22,217.87078857421875,218.03674424025084,217.50394552028905,217.53014764359605,51214000,0.00020055315684897046,214.76844635009766,0.004991867106052273
2017-09-25,217.42532348632812,217.96686512666057,216.68290778788798,217.61748127360232,57064400,-0.0020446297128946522,214.94358723958334,0.0050202599129546095
2017-09-26,217.55633544921875,218.09786373210036,217.32050302734459,217.85330171224217,54082000,0.0006025607357500462,215.05298665364583,0.004717940854328361
2017-09-27,218.40357971191406,218.78789527725007,217.37291402963743,218.25509657578533,81001400,0.0038943672265203677,215.19149424235027,0.004756000982996576
2017-09-28,218.6656036376953,218.74421000106764,218.03672607545622,218.1240620366598,44778800,0.001199723585697976,215.32627868652344,0.004752723959257096
2017-09-29,219.43423461914062,219.5128543148782,218.47345902225527,218.65687388117044,85578000,0.003515097796171318,215.5982223510742,0.003657661580018937
2017-10-02,220.38629150390625,220.38629150390625,219.48663643311738,219.66133501937134,59023000,0.004338688930731527,215.91291046142578,0.003658729132437897
2017-10-03,220.85797119140625,220.88417331715857,220.30769989534207,220.38631960023167,66810200,0.0021402405942823055,216.2378168741862,0.0036583709599813117
2017-10-04,221.12001037597656,221.3645724398404,220.59594119476378,220.7094926271409,55953600,0.0011864601633202465,216.49787139892578,0.0032449250783109806
2017-10-05,222.4301300048828,222.447589200853,221.15490233464226,221.45186859770155,63522800,0.00592492568482883,216.82709147135418,0.00322547217343007
2017-10-06,222.1768341064453,222.4650707832565,221.7226550953771,221.9846763219045,80646000,-0.0011387661304336216,217.1643809000651,0.0031834741054304577
2017-10-09,221.8099822998047,222.46506199550856,221.54794775599703,222.4039281542774,35803100,-0.0016511703756876273,217.47292938232422,0.0032328011379094525
2017-10-10,222.3951873779297,222.7707733374642,221.83618656529862,222.3777281817695,43057400,0.0026383171400015115,217.80069529215496,0.0032291788252246474
2017-10-11,222.7445831298828,222.7445831298828,222.13317804080668,222.29912037898842,47674300,0.001571058061428987,218.13199513753256,0.0032284387894313056
2017-10-12,222.4126434326172,222.77948643927715,222.1768110256109,222.43011595511425,47065100,-0.0014902256773269285,218.4186233520508,0.003215121125427978
2017-10-13,222.68345642089844,222.96296353166534,222.4126922371134,222.84941210196223,54800400,0.0012176150784488637,218.67140299479166,0.003090400217783847
2017-10-16,222.98037719726562,223.17253496477068,222.56987286955564,222.91051376147277,38221700,0.0013333759999034633,218.92394002278647,0.00309020631806408
2017-10-17,223.13760375976562,223.18127840295898,222.70961358067885,222.9279734690156,31561000,0.000705113896013021,219.23328603108723,0.002662088854635288
2017-10-18,223.35595703125,223.5568443908322,223.1637992689959,223.5131697489327,40888300,0.0009785588256090438,219.52557474772135,0.0026362110538526292
2017-10-19,223.4170684814453,223.4520135225152,222.1593268831205,222.5785740825621,61903800,0.00027360564279366173,219.82077128092448,0.002629635924274099
2017-10-20,224.57003784179688,224.59626661827306,223.39964532969876,224.2119510702714,89176400,0.005160614487461634,220.1627995808919,0.002673718117508039
2017-10-23,223.6966094970703,224.9194462959128,223.61800312947534,224.89324417338113,63915300,-0.003889336053556125,220.39952036539714,0.0022524698596448327
2017-10-24,224.0896759033203,224.32549501443242,223.73156244590075,224.12462095301717,66935900,0.0017571406519469868,220.62500813802083,0.0022147991956745377
2017-10-25,222.98037719726562,223.87128927136814,221.85364604019503,223.75773786485246,103715300,-0.004950244591068409,220.81004384358724,0.0024682405933524275
2017-10-26,223.2686309814453,223.86256352467024,223.14634996797955,223.59181270302912,69798000,0.0012927316197186567,221.0070053100586,0.0024595748975349578
2017-10-27,225.09408569335938,225.25132506108443,223.2773432648059,224.01102924490968,85562500,0.00817604651351922,221.25505981445312,0.002795675937788556
2017-10-30,224.2555389404297,224.99796767206183,223.95857277882723,224.0109770040952,54285700,-0.0037253166841176855,221.45973358154296,0.0029245653217335314
2017-10-31,224.60501098632812,224.85831595994026,224.308044690315,224.63121311082153,60304800,0.0015583652807400483,221.6687779744466,0.0029268016133222404
2017-11-01,224.90191650390625,225.72295172317124,224.5350868601323,225.38232419680972,54202700,0.0013219006836682201,221.88509826660157,0.0029254012322891933
